time_stamp,open,high,low,close,volume,SMA50,SMA100,SMA200,EMA50,EMA100,EMA200,WMA50,WMA100,WMA200,DEMA50,DEMA100,DEMA200,TEMA50,TEMA100,MACD,MACD_HIST,MACD_SIGN,B2B20SMARLB,B2B20SMARMB,B2B20SMARUB,B2B20EMARLB,B2B20EMARMB,B2B20EMARUB,B2B20WMARLB,B2B20WMARMB,B2B20WMARUB,B2B20DEMARLB,B2B20DEMARMB,B2B20DEMARUB,B2B20TEMARLB,B2B20TEMARMB,B2B20TEMARUB,B2B20T3RLB,B2B20T3RMB,B2B20T3RUB,B2B20TRIMARLB,B2B20TRIMARMB,B2B20TRIMARUB,B2B20KAMARLB,B2B20KAMARMB,B2B20KAMARUB,B2B20MAMARLB,B2B20MAMARMB,B2B20MAMARUB,momentum50,momentum100,momentum200,RSI7,RSI14,RSI21,MFI7,MFI14,MFI21,closeChg,closePctChg,Change
8/1/2019 10:55,1896.46,1896.46,1895.16,1895.77,29351,1888.2737,1883.073,1881.3023,1888.3306,1885.2579,1883.8621,1889.6418,1886.7713,1882.1116,1892.4026,1889.1559,1883.5706,1887.6684,1877.7736,1.6929,0.5317,1.1612,1885.7072,1890.423,1895.1388,1886.3749,1891.0907,1895.8065,1886.7251,1891.4409,1896.1567,1888.4743,1893.19,1897.9058,1889.1219,1893.8377,1898.5535,1884.1648,1888.8806,1893.5964,1885.3347,1890.0505,1894.7663,1887.9119,1892.6277,1897.3435,1885.7157,1890.4315,1895.1473,10.4301,23.845,12.52,78.7312,71.2451,67.6991,93.3613,83.8367,75.5659,-0.66,-0.034826474,1
8/1/2019 10:56,1895.6324,1896.38,1894.8357,1896.1907,15479,1888.4957,1883.3052,1881.3686,1888.6388,1885.4743,1883.9848,1889.9522,1887.0311,1882.2598,1892.8473,1889.5074,1883.8176,1887.8837,1877.9313,1.8884,0.5818,1.3066,1885.4354,1890.755,1896.0746,1886.2568,1891.5764,1896.896,1886.6706,1891.9902,1897.3099,1888.5956,1893.9153,1899.2349,1889.3983,1894.7179,1900.0376,1884.0813,1889.4009,1894.7205,1885.0379,1890.3575,1895.6772,1889.0895,1894.4092,1899.7288,1885.3159,1890.6355,1895.9552,11.0984,23.2207,13.2706,80.0132,72.1678,68.4046,100,85.0438,76.0608,-0.4207,-0.022191511,0
8/1/2019 10:57,1896.2347,1896.63,1895.0601,1895.415,15568,1888.722,1883.5372,1881.4241,1888.9046,1885.6712,1884.0985,1890.2236,1887.2709,1882.3995,1893.2033,1889.8173,1884.0456,1888.0997,1878.0917,1.9582,0.5213,1.4369,1885.5245,1891.1024,1896.6802,1886.3641,1891.942,1897.5198,1886.8562,1892.4341,1898.0119,1888.811,1894.3889,1899.9667,1889.635,1895.2128,1900.7907,1884.2928,1889.8706,1895.4485,1885.1205,1890.6984,1896.2762,1888.8849,1894.4628,1900.0406,1885.2963,1890.8742,1896.452,11.3151,23.2001,11.0851,70.8291,67.8448,65.6292,87.5105,79.7827,74.0932,0.7757,0.040908333,1
8/1/2019 10:58,1895.4,1895.49,1893.21,1894.0957,10900,1888.9091,1883.7439,1881.472,1889.1081,1885.838,1884.198,1890.4343,1887.48,1882.5256,1893.4339,1890.0656,1884.2441,1888.3167,1878.2549,1.8853,0.3587,1.5266,1886.0687,1891.4572,1896.8456,1886.7587,1892.1471,1897.5355,1887.3307,1892.7191,1898.1076,1889.1581,1894.5465,1899.935,1889.8606,1895.2491,1900.6375,1884.8272,1890.2156,1895.604,1885.6677,1891.0562,1896.4446,1889.056,1894.4444,1899.8328,1885.7494,1891.1378,1896.5263,9.3557,20.6757,9.5957,57.6887,61.1363,61.1946,79.6687,73.7327,72.4927,1.3193,0.06960481,1
8/1/2019 10:59,1893.8101,1895.0601,1893.171,1895.0601,10417,1889.0979,1883.9581,1881.4891,1889.3416,1886.0206,1884.3061,1890.6755,1887.704,1882.6608,1893.7219,1890.3435,1884.4587,1888.5346,1878.4207,1.8836,0.2856,1.598,1886.4432,1891.8087,1897.1741,1887.0591,1892.4245,1897.79,1887.6968,1893.0623,1898.4277,1889.481,1894.8464,1900.2119,1890.137,1895.5024,1900.8679,1885.2421,1890.6076,1895.973,1886.0791,1891.4445,1896.81,1889.1097,1894.4752,1899.8406,1886.0562,1891.4216,1896.7871,9.4401,21.415,3.41,63.4683,63.9428,63.1078,78.3116,74.4188,77.5493,-0.9644,-0.050916118,1
8/1/2019 11:00,1895.22,1895.34,1894.49,1894.8865,7171,1889.2826,1884.1889,1881.5018,1889.559,1886.1962,1884.4114,1890.9025,1887.9204,1882.7941,1893.9765,1890.6055,1884.6667,1888.7537,1878.5891,1.847,0.1992,1.6478,1886.7272,1892.099,1897.4708,1887.2872,1892.659,1898.0308,1887.9836,1893.3554,1898.7272,1889.6906,1895.0624,1900.4342,1890.2673,1895.6391,1901.011,1885.5136,1890.8854,1896.2572,1886.5002,1891.872,1897.2438,1889.124,1894.4958,1899.8676,1886.3478,1891.7196,1897.0914,9.2365,23.0764,2.5435,61.6984,63.0601,62.5252,74.3762,74.7666,77.4325,0.1736,0.009160659,1
8/1/2019 11:01,1894.66,1894.66,1894,1894.493,4121,1889.4493,1884.4349,1881.5114,1889.7525,1886.3605,1884.5117,1891.1069,1888.1245,1882.9234,1894.1827,1890.8435,1884.8638,1888.9736,1878.7602,1.7659,0.0945,1.6714,1887.0007,1892.3426,1897.6846,1887.4917,1892.8337,1898.1756,1888.2415,1893.5834,1898.9253,1889.8243,1895.1662,1900.5082,1890.282,1895.6239,1900.9659,1885.727,1891.0689,1896.4108,1886.9845,1892.3264,1897.6683,1889.1537,1894.4956,1899.8376,1886.6829,1892.0248,1897.3667,8.333,24.6041,1.9131,57.4614,61.0044,61.181,67.1164,76.1553,75.1455,0.3935,0.020766415,1
8/1/2019 11:02,1894.2471,1894.52,1893.3824,1893.77,9128,1889.6108,1884.6792,1881.5292,1889.91,1886.5072,1884.6038,1891.2763,1888.3093,1883.0454,1894.3179,1891.0453,1885.0436,1889.1941,1878.9338,1.6245,-0.0375,1.662,1887.3544,1892.5586,1897.7628,1887.7186,1892.9228,1898.127,1888.5151,1893.7193,1898.9235,1889.9097,1895.1139,1900.3181,1890.1959,1895.4,1900.6042,1885.9761,1891.1803,1896.3845,1887.589,1892.7932,1897.9974,1889.2551,1894.4593,1899.6635,1887.1242,1892.3284,1897.5326,8.077,24.4301,3.5708,50.0868,57.3072,58.744,45.4372,74.402,71.3797,0.723,0.038163245,1
8/1/2019 11:03,1893.949,1897.92,1893.7378,1896.5,23650,1889.8608,1884.9568,1881.5495,1890.1685,1886.7051,1884.7222,1891.5465,1888.5434,1883.1943,1894.6517,1891.3473,1885.2748,1889.4155,1879.1098,1.713,0.0408,1.6722,1887.9025,1892.9733,1898.0442,1888.1927,1893.2635,1898.3344,1889.0238,1894.0947,1899.1656,1890.4833,1895.5542,1900.625,1890.8323,1895.9031,1900.974,1886.6239,1891.6947,1896.7656,1888.1798,1893.2507,1898.3216,1890.4088,1895.4797,1900.5505,1887.563,1892.6339,1897.7047,12.5,27.76,4.054,68.1137,65.7481,64.3705,50.9485,80.1694,73.7663,-2.73,-0.144156893,0
8/1/2019 11:04,1897.7,1897.8943,1896.47,1896.51,9012,1890.1194,1885.2301,1881.5653,1890.4172,1886.8992,1884.8395,1891.8072,1888.7722,1883.3432,1894.9635,1891.6398,1885.5027,1889.638,1879.2885,1.7637,0.0731,1.6905,1888.1609,1893.2883,1898.4158,1888.4452,1893.5727,1898.7002,1889.304,1894.4315,1899.559,1890.7975,1895.9249,1901.0524,1891.1689,1896.2964,1901.4239,1886.9239,1892.0514,1897.1789,1888.5279,1893.6554,1898.7829,1890.4037,1895.5312,1900.6587,1887.815,1892.9425,1898.07,12.9301,27.33,3.17,68.1629,65.7748,64.3892,67.5594,80.0545,76.1303,-0.01,-0.000527287,0
8/1/2019 11:05,1896,1896.01,1893.08,1893.8496,14569,1890.2972,1885.4851,1881.5596,1890.5518,1887.0369,1884.9291,1891.9535,1888.9429,1883.4654,1895.0492,1891.8185,1885.6745,1889.8611,1879.4695,1.571,-0.0956,1.6666,1888.4978,1893.4589,1898.4201,1888.6379,1893.5991,1898.5602,1889.5238,1894.485,1899.4461,1890.79,1895.7512,1900.7123,1890.945,1895.9061,1900.8673,1887.1385,1892.0996,1897.0608,1889.0369,1893.9981,1898.9592,1890.486,1895.4471,1900.4083,1888.2826,1893.2438,1898.2049,8.8896,25.5005,-1.1504,46.1084,53.7692,56.164,64.3855,73.9393,70.8589,2.6604,0.140278722,0
8/1/2019 11:06,1893.87,1894.2167,1891.15,1892.469,11061,1890.4351,1885.7275,1881.5446,1890.627,1887.1444,1885.0042,1892.0387,1889.0812,1883.574,1895.0202,1891.9368,1885.8164,1890.0838,1879.6527,1.292,-0.2997,1.5917,1888.7133,1893.5439,1898.3744,1888.6609,1893.4915,1898.322,1889.5602,1894.3907,1899.2212,1890.5107,1895.3412,1900.1717,1890.3773,1895.2079,1900.0384,1887.2737,1892.1042,1896.9348,1889.4279,1894.2584,1899.089,1890.4677,1895.2982,1900.1287,1888.6944,1893.525,1898.3555,6.894,24.239,-3.001,38.5556,48.792,52.5091,50.6365,67.4611,67.1998,1.3806,0.072899136,1
8/1/2019 11:07,1892.3519,1892.52,1890.36,1891.47,12304,1890.5442,1885.949,1881.5278,1890.66,1887.2301,1885.0685,1892.0793,1889.1949,1883.6727,1894.9128,1892.0115,1885.9364,1890.3049,1879.838,0.979,-0.4901,1.4692,1888.8703,1893.5934,1898.3164,1888.5759,1893.2989,1898.022,1889.4702,1894.1932,1898.9162,1890.0753,1894.7983,1899.5213,1889.6377,1894.3607,1899.0837,1887.3759,1892.099,1896.822,1889.7106,1894.4337,1899.1567,1890.3838,1895.1068,1899.8298,1889.0509,1893.7739,1898.497,5.455,22.15,-3.365,33.8717,45.5093,50.0351,38.9943,58.5271,63.5323,0.999,0.052788183,1
8/1/2019 11:08,1891.6899,1892.5216,1891.48,1892.5216,4936,1890.6732,1886.1771,1881.517,1890.733,1887.3349,1885.1427,1892.1568,1889.325,1883.7821,1894.8891,1892.1243,1886.0753,1890.5237,1880.0252,0.8065,-0.5301,1.3366,1889.2131,1893.7084,1898.2037,1888.7296,1893.2249,1897.7202,1889.5958,1894.0911,1898.5864,1890.0192,1894.5145,1899.0098,1889.4335,1893.9288,1898.4241,1887.6102,1892.1055,1896.6008,1890.0544,1894.5497,1899.045,1889.3189,1893.8142,1898.3095,1889.4921,1893.9874,1898.4827,6.4517,22.8066,-2.1476,42.457,49.3709,52.5083,44.4455,56.3166,66.0045,-1.0516,-0.05559697,1
8/1/2019 11:09,1892.7688,1894.1934,1892.5405,1893.72,11989,1890.8285,1886.4207,1881.5252,1890.8502,1887.4613,1885.228,1892.2763,1889.4744,1883.9036,1894.9558,1892.2798,1886.2359,1890.74,1880.2142,0.7578,-0.4631,1.2209,1890.1688,1893.9707,1897.7726,1889.4701,1893.2721,1897.074,1890.2903,1894.0922,1897.8941,1890.6796,1894.4815,1898.2834,1890.0771,1893.879,1897.6809,1888.3705,1892.1724,1895.9743,1890.8164,1894.6184,1898.4203,1890.0076,1893.8095,1897.6114,1890.3667,1894.1686,1897.9706,7.7648,24.36,1.63,50.9269,53.4216,55.1637,56.6874,51.5783,68.693,-1.1984,-0.063322923,0
8/1/2019 11:10,1894.34,1894.4301,1893.257,1893.9301,6772,1890.9801,1886.68,1881.5307,1890.9709,1887.5894,1885.3146,1892.3979,1889.6231,1884.027,1895.0317,1892.4381,1886.3981,1890.9533,1880.4048,0.7277,-0.3945,1.1222,1890.7873,1894.1602,1897.5331,1889.9618,1893.3347,1896.7076,1890.7154,1894.0883,1897.4612,1891.1128,1894.4857,1897.8586,1890.5147,1893.8877,1897.2606,1888.8515,1892.2244,1895.5973,1891.2456,1894.6185,1897.9914,1890.4969,1893.8698,1897.2427,1890.9487,1894.3216,1897.6945,7.582,25.9301,1.1001,52.3611,54.1147,55.6205,46.3207,48.7929,71.3475,-0.2101,-0.011094565,0
8/1/2019 11:11,1893.91,1894.01,1892.01,1892.01,7503,1891.0803,1886.9362,1881.5207,1891.0117,1887.6769,1885.3812,1892.4383,1889.7286,1884.1313,1894.9523,1892.5154,1886.5199,1891.1631,1880.5969,0.5427,-0.4636,1.0063,1891.1467,1894.2373,1897.3278,1890.118,1893.2086,1896.2991,1890.793,1893.8836,1896.9741,1891.0452,1894.1357,1897.2263,1890.3017,1893.3922,1896.4828,1889.1315,1892.222,1895.3125,1891.4623,1894.5528,1897.6434,1890.6862,1893.7768,1896.8673,1891.352,1894.4425,1897.5331,5.01,25.62,-1.99,39.921,47.2016,50.6672,34.2825,51.5409,68.2666,1.9201,0.101381778,1
8/1/2019 11:12,1892.65,1892.72,1892,1892.035,3856,1891.186,1887.107,1881.5108,1891.0518,1887.7632,1885.4474,1892.4757,1889.8296,1884.2359,1894.8765,1892.5905,1886.6404,1891.3686,1880.7904,0.3936,-0.4902,0.8838,1891.2468,1894.261,1897.2752,1890.0826,1893.0968,1896.111,1890.6596,1893.6738,1896.688,1890.8204,1893.8346,1896.8488,1889.9763,1892.9905,1896.0047,1889.2067,1892.2209,1895.2351,1891.4206,1894.4348,1897.449,1890.6755,1893.6897,1896.7039,1891.5158,1894.53,1897.5442,5.285,17.0851,-1.985,40.1372,47.2961,50.7272,40.5771,54.2026,66.638,-0.025,-0.001321346,1
8/1/2019 11:13,1891.8501,1892.5012,1891.8501,1892.5012,7314,1891.2861,1887.2778,1881.506,1891.1086,1887.8571,1885.5176,1892.5273,1889.9364,1884.3452,1894.8379,1892.6807,1886.7682,1891.5693,1880.9851,0.3094,-0.4595,0.7689,1891.057,1894.1154,1897.1738,1889.9817,1893.0401,1896.0985,1890.4478,1893.5062,1896.5646,1890.5979,1893.6563,1896.7147,1889.7241,1892.7826,1895.841,1889.1696,1892.228,1895.2864,1891.202,1894.2604,1897.3188,1890.5719,1893.6303,1896.6887,1891.5277,1894.5861,1897.6445,5.0012,17.0762,-0.9695,44.4807,49.123,51.8731,56.7342,53.1341,65.1673,-0.4662,-0.024640136,1
8/1/2019 11:14,1893.14,1893.3,1892.16,1892.16,3799,1891.3841,1887.4527,1881.5167,1891.1499,1887.9423,1885.5837,1892.5616,1890.0331,1884.4512,1894.7725,1892.7539,1886.8873,1891.7648,1881.1808,0.2128,-0.4449,0.6577,1890.832,1893.9679,1897.1037,1889.8204,1892.9563,1896.0921,1890.1841,1893.32,1896.4559,1890.3021,1893.4379,1896.5738,1889.3899,1892.5257,1895.6616,1889.0904,1892.2263,1895.3621,1890.9006,1894.0365,1897.1724,1890.4209,1893.5568,1896.6926,1891.4766,1894.6124,1897.7483,4.9036,17.49,2.14,41.8858,47.8166,50.9623,75.4017,51.9162,61.8637,0.3412,0.018029051,1
8/1/2019 11:15,1892.99,1892.99,1890.6252,1890.6252,4307,1891.4408,1887.5723,1881.5149,1891.1293,1887.9954,1885.6339,1892.5318,1890.0959,1884.5419,1894.5901,1892.7638,1886.9741,1891.9543,1881.3773,0.0122,-0.5164,0.5286,1890.3709,1893.7106,1897.0504,1889.3945,1892.7343,1896.074,1889.6619,1893.0017,1896.3414,1889.6294,1892.9692,1896.309,1888.5809,1891.9206,1895.2604,1888.8054,1892.1452,1895.485,1890.4308,1893.7706,1897.1104,1888.7512,1892.091,1895.4308,1891.2656,1894.6053,1897.9451,2.8352,11.9613,-0.3497,32.0677,42.3594,47.0597,65.6106,51.8448,58.2112,1.5348,0.081113648,1
8/1/2019 11:16,1890.49,1891.96,1890.49,1891.96,8558,1891.5362,1887.6787,1881.5293,1891.1619,1888.0739,1885.6968,1892.5522,1890.1828,1884.6458,1894.5183,1892.8248,1887.0861,1892.1374,1881.5745,-0.0387,-0.4538,0.4151,1890.2807,1893.4991,1896.7175,1889.4421,1892.6605,1895.8789,1889.6166,1892.8349,1896.0533,1889.588,1892.8064,1896.0247,1888.5587,1891.7771,1894.9954,1888.9201,1892.1385,1895.3568,1890.2992,1893.5175,1896.7359,1888.8661,1892.0844,1895.3028,1891.3507,1894.5691,1897.7874,4.77,10.64,2.87,45.1194,47.9254,50.5197,62.7995,58.6715,53.9106,-1.3348,-0.070600984,1
8/1/2019 11:17,1891.8199,1892.2299,1891.3,1891.3,4410,1891.6264,1887.769,1881.5311,1891.1673,1888.1378,1885.7526,1892.5429,1890.2545,1884.743,1894.3973,1892.8573,1887.1832,1892.3136,1881.7721,-0.1307,-0.4367,0.306,1890.0651,1893.2934,1896.5216,1889.3027,1892.5309,1895.7592,1889.3972,1892.6255,1895.8537,1889.3174,1892.5457,1895.7739,1888.2675,1891.4958,1894.724,1888.8806,1892.1089,1895.3371,1890.0685,1893.2968,1896.525,1888.464,1891.6922,1894.9205,1891.2772,1894.5054,1897.7337,4.51,9.0336,0.3781,40.6179,45.5818,48.8618,60.5818,51.4529,51.2393,0.66,0.034884458,1
8/1/2019 11:18,1891.25,1891.3185,1890.47,1890.9,4315,1891.7244,1887.8409,1881.5317,1891.1568,1888.1925,1885.8038,1892.5144,1890.3165,1884.8363,1894.2501,1892.8721,1887.2709,1892.4824,1881.9701,-0.2332,-0.4313,0.1981,1889.7666,1893.1336,1896.5005,1889.0087,1892.3756,1895.7426,1889.0306,1892.3976,1895.7645,1888.8815,1892.2484,1895.6154,1887.8031,1891.1701,1894.537,1888.7091,1892.076,1895.443,1889.7302,1893.0971,1896.464,1888.2857,1891.6526,1895.0196,1891.0486,1894.4156,1897.7825,4.9,7.1901,0.12,37.941,44.1717,47.8621,65.8738,45.2052,54.4476,0.4,0.021149474,1
8/1/2019 11:19,1890.5,1892.11,1890.5,1892.11,6564,1891.7984,1887.9567,1881.5308,1891.1942,1888.2701,1885.8665,1892.5296,1890.4011,1884.9415,1894.202,1892.9331,1887.3812,1892.6439,1882.1683,-0.2143,-0.33,0.1156,1889.7125,1892.9861,1896.2597,1889.0767,1892.3503,1895.6239,1889.0265,1892.3001,1895.5737,1888.9387,1892.2123,1895.486,1887.9533,1891.227,1894.5006,1888.8032,1892.0769,1895.3505,1889.6235,1892.8971,1896.1707,1888.6077,1891.8813,1895.1549,1891.0327,1894.3063,1897.5799,3.7,11.575,-0.1901,49.6508,49.2825,51.0433,78.0488,55.6348,59.5251,-1.21,-0.063990692,1
8/1/2019 11:21,1893.24,1893.24,1892.6614,1893.1,9559,1891.87,1888.1022,1881.5392,1891.2689,1888.3657,1885.9385,1892.5806,1890.5029,1885.0566,1894.2306,1893.0301,1887.5093,1892.7982,1882.3666,-0.1182,-0.187,0.0689,1889.74,1892.8967,1896.0535,1889.265,1892.4217,1895.5784,1889.1542,1892.3109,1895.4676,1889.2047,1892.3615,1895.5182,1888.3835,1891.5403,1894.697,1888.9343,1892.091,1895.2477,1889.545,1892.7018,1895.8585,1888.7855,1891.9422,1895.099,1891.0303,1894.187,1897.3437,3.58,14.5499,1.6799,57.3353,53.0682,53.4816,79.2381,66.4444,59.3247,-0.99,-0.052322539,1
8/1/2019 11:22,1893.12,1894.21,1892.905,1894.21,6645,1891.9558,1888.235,1881.55,1891.3843,1888.4814,1886.0208,1892.6724,1890.6239,1885.1827,1894.3406,1893.1669,1887.6575,1892.9459,1882.565,0.0471,-0.0174,0.0645,1889.7522,1892.8826,1896.013,1889.4616,1892.592,1895.7224,1889.3056,1892.436,1895.5664,1889.5612,1892.6916,1895.822,1888.9628,1892.0932,1895.2236,1888.9718,1892.1022,1895.2326,1889.4047,1892.5351,1895.6655,1888.9252,1892.0556,1895.186,1890.9384,1894.0688,1897.1992,4.2899,13.2799,2.1549,64.4356,56.9484,56.0582,80.5725,77.9349,59.201,-1.11,-0.058633987,1
8/1/2019 11:23,1894.22,1894.7512,1893.67,1893.85,6959,1892.034,1888.3825,1881.5492,1891.481,1888.5877,1886.0987,1892.7466,1890.735,1885.3051,1894.4143,1893.2847,1887.7962,1893.0874,1882.7634,0.1473,0.0662,0.0811,1889.7515,1892.8866,1896.0217,1889.5767,1892.7118,1895.847,1889.393,1892.5281,1895.6632,1889.7752,1892.9103,1896.0454,1889.3233,1892.4584,1895.5935,1888.9749,1892.11,1895.2451,1889.2724,1892.4075,1895.5427,1889.0102,1892.1453,1895.2805,1890.8229,1893.958,1897.0931,3.91,14.75,-0.1617,60.6186,55.3501,55.0205,90.8287,78.4187,62.1811,0.36,0.019005285,1
8/1/2019 11:24,1893.6035,1893.77,1892.8,1893.77,4791,1892.104,1888.5263,1881.549,1891.5707,1888.6904,1886.175,1892.8147,1890.8417,1885.4267,1894.4753,1893.3949,1887.9312,1893.2231,1882.9617,0.2178,0.1094,0.1084,1890.0484,1892.7501,1895.4518,1890.1109,1892.8126,1895.5143,1889.9106,1892.6123,1895.314,1890.3817,1893.0834,1895.7851,1890.0382,1892.7399,1895.4416,1889.4488,1892.1505,1894.8522,1889.6056,1892.3073,1895.009,1890.0132,1892.7149,1895.4166,1891.1564,1893.8582,1896.5599,3.5,14.38,-0.04,59.7021,54.981,54.7839,78.9482,70.982,63.7419,0.08,0.004224199,1
8/1/2019 11:25,1893.9,1893.92,1893.8199,1893.8199,3669,1892.1724,1888.6642,1881.5557,1891.6589,1888.7919,1886.2511,1892.882,1890.9466,1885.5488,1894.5343,1893.5028,1888.0651,1893.3532,1883.1598,0.2745,0.1329,0.1416,1890.4642,1892.6156,1894.7669,1890.7572,1892.9085,1895.0599,1890.5628,1892.7142,1894.8655,1891.089,1893.2403,1895.3917,1890.8334,1892.9848,1895.1361,1890.039,1892.1904,1894.3417,1890.1071,1892.2584,1894.4098,1891.1161,1893.2674,1895.4188,1891.6203,1893.7716,1895.923,3.4199,13.7899,1.3528,60.1411,55.182,54.911,78.5836,69.8865,58.9948,-0.0499,-0.002634956,1
8/1/2019 11:26,1893.6064,1893.6064,1893.28,1893.28,1722,1892.2194,1888.8261,1881.557,1891.7225,1888.8808,1886.321,1892.9254,1891.038,1885.6654,1894.5462,1893.5855,1888.1863,1893.4778,1883.3578,0.2727,0.1049,0.1679,1890.4874,1892.5871,1894.6868,1890.8442,1892.9439,1895.0436,1890.6777,1892.7774,1894.8772,1891.1764,1893.2761,1895.3758,1890.9455,1893.0453,1895.145,1890.0987,1892.1985,1894.2982,1890.1736,1892.2733,1894.373,1891.1683,1893.2681,1895.3678,1891.5977,1893.6974,1895.7971,2.35,16.1885,0.25,52.8741,52.4548,53.2128,83.6787,75.1697,55.7533,0.5399,0.028508519,1
8/1/2019 11:27,1892.88,1893.7003,1892.84,1893.2797,5979,1892.294,1888.9799,1881.5588,1891.7836,1888.9679,1886.3903,1892.967,1891.1261,1885.7821,1894.5552,1893.6649,1888.3055,1893.597,1883.5555,0.2682,0.0803,0.1879,1890.5074,1892.6276,1894.7479,1890.8557,1892.9759,1895.0961,1890.7232,1892.8434,1894.9636,1891.1852,1893.3054,1895.4256,1890.9738,1893.0941,1895.2143,1890.0887,1892.2089,1894.3291,1890.2092,1892.3294,1894.4497,1891.1484,1893.2686,1895.3889,1891.5142,1893.6344,1895.7546,3.7296,15.3896,0.3717,52.8691,52.4529,53.2116,68.2358,73.1364,59.2532,0.0003,1.58E-05,1
8/1/2019 11:28,1893.3943,1893.3943,1892.9586,1893.1,2424,1892.3867,1889.1236,1881.5561,1891.8352,1889.0497,1886.457,1892.9986,1891.2077,1885.8969,1894.5477,1893.7339,1888.4193,1893.711,1883.7528,0.2473,0.0475,0.1998,1890.6487,1892.7091,1894.7696,1890.9273,1892.9877,1895.0482,1890.8279,1892.8884,1894.9488,1891.2361,1893.2965,1895.357,1891.0262,1893.0866,1895.147,1890.165,1892.2255,1894.2859,1890.3462,1892.4066,1894.467,1891.1998,1893.2602,1895.3206,1891.5204,1893.5808,1895.6413,4.6324,14.3658,-0.538,50.1257,51.4712,52.6146,53.669,68.065,63.2393,0.1797,0.009491466,1
8/1/2019 11:29,1893.3101,1893.3101,1893.03,1893.175,4886,1892.5102,1889.2731,1881.5553,1891.8877,1889.1314,1886.5239,1893.0295,1891.288,1886.0125,1894.5444,1893.8029,1888.5328,1893.8198,1883.9497,0.234,0.0274,0.2066,1890.6736,1892.7418,1894.81,1890.9373,1893.0056,1895.0738,1890.8645,1892.9327,1895.001,1891.2329,1893.3011,1895.3693,1891.031,1893.0992,1895.1674,1890.1659,1892.2341,1894.3024,1890.4378,1892.506,1894.5742,1891.1877,1893.2559,1895.3242,1891.4672,1893.5354,1895.6036,6.175,14.9451,-0.1639,51.356,51.8764,52.8467,50.9882,68.5298,71.1529,-0.075,-0.003961756,1
8/1/2019 11:30,1893.3199,1895,1893.3199,1895,12979,1892.6496,1889.4325,1881.5866,1892.0098,1889.2476,1886.6082,1893.1272,1891.4014,1886.1463,1894.6795,1893.9405,1888.6807,1893.9239,1884.146,0.3666,0.128,0.2386,1890.5498,1892.8058,1895.0618,1890.9395,1893.1955,1895.4515,1890.8918,1893.1478,1895.4038,1891.3787,1893.6347,1895.8908,1891.3261,1893.5821,1895.8381,1890.0196,1892.2756,1894.5316,1890.3903,1892.6464,1894.9024,1891.0871,1893.3431,1895.5992,1891.2478,1893.5039,1895.7599,6.97,15.9399,6.26,71.3795,60.5101,58.0866,59.0875,76.9609,72.9542,-1.825,-0.096398907,0
8/1/2019 11:31,1895.2,1895.25,1892.605,1892.605,6167,1892.7201,1889.5285,1881.6378,1892.0331,1889.3141,1886.6679,1893.1254,1891.4642,1886.256,1894.6206,1893.9792,1888.7788,1894.0233,1884.3418,0.2752,0.0293,0.2459,1890.5424,1892.7396,1894.9367,1890.9421,1893.1393,1895.3364,1890.9316,1893.1287,1895.3258,1891.2887,1893.4858,1895.6829,1891.1571,1893.3543,1895.5514,1890.0829,1892.28,1894.4772,1890.5998,1892.7969,1894.994,1890.7769,1892.9741,1895.1712,1891.2832,1893.4803,1895.6775,3.525,9.605,10.2374,43.7843,48.2706,50.373,56.9382,68.6758,66.6675,2.395,0.126385224,1
8/1/2019 11:32,1892.6949,1893.1699,1892.25,1892.4351,3116,1892.7764,1889.6287,1881.6935,1892.0489,1889.3759,1886.7253,1893.1143,1891.5217,1886.3634,1894.55,1894.0092,1888.872,1894.1178,1884.5369,0.1869,-0.0472,0.2341,1890.5842,1892.7608,1894.9374,1890.8956,1893.0722,1895.2488,1890.9231,1893.0997,1895.2763,1891.1484,1893.325,1895.5017,1890.9446,1893.1213,1895.2979,1890.1045,1892.2811,1894.4577,1890.7622,1892.9388,1895.1154,1890.7705,1892.9471,1895.1237,1891.2833,1893.4599,1895.6366,2.8148,10.015,11.1384,42.4267,47.536,49.8796,47.9415,64.2642,63.0401,0.1699,0.008977045,1
8/1/2019 11:33,1892.2642,1893.14,1892.2642,1892.6428,7218,1892.8402,1889.6989,1881.7478,1892.0722,1889.4406,1886.7842,1893.109,1891.5814,1886.4723,1894.4976,1894.0456,1888.9678,1894.2072,1884.7313,0.1322,-0.0816,0.2137,1890.6391,1892.7912,1894.9433,1890.8792,1893.0313,1895.1834,1890.9364,1893.0884,1895.2405,1891.071,1893.2231,1895.3751,1890.8314,1892.9834,1895.1355,1890.132,1892.2841,1894.4361,1890.8977,1893.0498,1895.2019,1890.7798,1892.9319,1895.084,1891.2881,1893.4401,1895.5922,3.1929,7.0269,10.8628,44.8654,48.5667,50.502,58.6537,70.7325,69.2437,-0.2077,-0.010975277,1
